# id,coord_ra,coord_dec,parent,deblend_nChild,deblend_psfCenter_x,deblend_psfCenter_y,deblend_psfFlux,base_GaussianCentroid_x,base_GaussianCentroid_y,base_NaiveCentroid_x,base_NaiveCentroid_y,base_SdssCentroid_x,base_SdssCentroid_y,base_SdssCentroid_xSigma,base_SdssCentroid_ySigma,base_SdssShape_xx,base_SdssShape_yy,base_SdssShape_xy,base_SdssShape_xxSigma,base_SdssShape_yySigma,base_SdssShape_xySigma,base_SdssShape_x,base_SdssShape_y,base_SdssShape_flux,base_SdssShape_fluxSigma,base_SdssShape_psf_xx,base_SdssShape_psf_yy,base_SdssShape_psf_xy,base_SdssShape_flux_xx_Cov,base_SdssShape_flux_yy_Cov,base_SdssShape_flux_xy_Cov,ext_shapeHSM_HsmPsfMoments_x,ext_shapeHSM_HsmPsfMoments_y,ext_shapeHSM_HsmPsfMoments_xx,ext_shapeHSM_HsmPsfMoments_yy,ext_shapeHSM_HsmPsfMoments_xy,ext_shapeHSM_HsmShapeRegauss_e1,ext_shapeHSM_HsmShapeRegauss_e2,ext_shapeHSM_HsmShapeRegauss_sigma,ext_shapeHSM_HsmShapeRegauss_resolution,ext_shapeHSM_HsmSourceMoments_x,ext_shapeHSM_HsmSourceMoments_y,ext_shapeHSM_HsmSourceMoments_xx,ext_shapeHSM_HsmSourceMoments_yy,ext_shapeHSM_HsmSourceMoments_xy,base_CircularApertureFlux_3_0_flux,base_CircularApertureFlux_3_0_fluxSigma,base_CircularApertureFlux_4_5_flux,base_CircularApertureFlux_4_5_fluxSigma,base_CircularApertureFlux_6_0_flux,base_CircularApertureFlux_6_0_fluxSigma,base_CircularApertureFlux_9_0_flux,base_CircularApertureFlux_9_0_fluxSigma,base_CircularApertureFlux_12_0_flux,base_CircularApertureFlux_12_0_fluxSigma,base_CircularApertureFlux_17_0_flux,base_CircularApertureFlux_17_0_fluxSigma,base_CircularApertureFlux_25_0_flux,base_CircularApertureFlux_25_0_fluxSigma,base_CircularApertureFlux_35_0_flux,base_CircularApertureFlux_35_0_fluxSigma,base_CircularApertureFlux_50_0_flux,base_CircularApertureFlux_50_0_fluxSigma,base_CircularApertureFlux_70_0_flux,base_CircularApertureFlux_70_0_fluxSigma,base_GaussianFlux_flux,base_GaussianFlux_fluxSigma,base_PsfFlux_flux,base_PsfFlux_fluxSigma,base_Variance_value,base_PsfFlux_apCorr,base_PsfFlux_apCorrSigma,base_GaussianFlux_apCorr,base_GaussianFlux_apCorrSigma,base_ClassificationExtendedness_value,footprint
1804.0000,  0.0010,  0.0003,176.0000,  0.0000,     nan,     nan,     nan,2550.5991,307.8109,2544.1176,306.0274,2544.9875,306.4865,  2.8238,  0.5528,  9.6865,  6.7443,  0.7860,     nan,     nan,     nan,2545.2727,306.5217,     nan,     nan, 10.9067, 12.0980,  0.9328,     nan,     nan,     nan, -0.0005, -0.0010, 10.9126, 12.1054,  0.9330,  0.9585,  0.0124,  0.0224,  0.9575,2544.2784,306.5031,530.3006, 30.8910,  2.8243,596.1961, 25.9244,1167.5016, 39.0089,1826.1508, 52.3111,3354.3477, 78.8985,5349.1646,106.5364,8275.2920,150.7481,11519.9875,221.2465,14521.7286,309.8387,18996.9301,443.1704,23190.8417,620.2822,16213.2745,211.4652,2577.5092, 63.3755, 25.0000,  0.9592,  0.0000,  1.0547,  0.0000,  1.0000,1804.0000
1805.0000,  0.0011,  0.0004,176.0000,  0.0000,2483.0000,387.0000,3194.3171,2483.6663,387.7953,2483.0373,387.0576,2483.6539,387.7815,  0.1125,  0.1269,  9.2093, 10.9071,  0.8594,  0.5765,  0.4453,  0.6828,2483.6535,387.7826,2530.5770, 79.2087, 10.9080, 12.0277,  0.9497,-22.8324, -2.1308,-27.0419, -0.0005, -0.0010, 10.9139, 12.0355,  0.9499,     nan,     nan,     nan,     nan,2483.6528,387.7836,  9.2170, 10.9140,  0.8611,962.6942, 26.0299,1614.3193, 39.0030,2075.9954, 52.3034,2523.4231, 78.8911,2708.0963,106.3015,2891.9104,150.6652,3330.2292,221.4159,4639.6138,310.3224,6823.3074,443.1140,10364.2768,620.4232,2671.0300, 59.1176,2861.1637, 63.2995,     nan,  0.9592,  0.0000,  1.0551,  0.0000,  0.0000,1805.0000
1806.0000,  0.0010,  0.0003,176.0000,  0.0000,2558.0000,263.0000,3824.1975,2558.1356,262.4717,2558.0002,262.0297,2558.1260,262.4813,  0.0988,  0.1118, 11.0189, 13.1590,  0.3053,  0.5536,  0.4279,  0.6611,2558.1280,262.4731,3462.0580, 86.9682, 10.9024, 12.1188,  0.9298,-24.0728, -0.6669,-28.7482, -0.0005, -0.0010, 10.9084, 12.1265,  0.9299, -0.5314, -0.6472,  0.8462,  0.0406,2558.1298,262.4648, 11.0263, 13.1706,  0.3094,1124.2642, 25.9995,1956.5107, 39.0034,2670.3528, 52.3043,3334.0112, 78.8919,3545.1358,106.4190,3723.5598,150.6652,4144.3905,221.3030,4833.2349,310.1612,6060.7912,443.1986,9474.3207,620.4837,3652.5066, 64.8787,3567.7105, 63.3938, 25.0000,  0.9593,  0.0000,  1.0546,  0.0000,  0.0000,1806.0000
1807.0000,  0.0010,  0.0003,176.0000,  0.0000,2546.0000,339.0000,2047.3476,2546.2583,338.5725,2546.0048,338.0100,2546.2579,338.5571,  0.1802,  0.1972, 13.6393, 15.9135, -1.0745,  1.1238,  0.8606,  1.3112,2546.2552,338.5479,2332.2486, 96.0838, 10.9114, 12.0925,  0.9319,-53.9906,  4.2533,-62.9928, -0.0005, -0.0010, 10.9175, 12.1001,  0.9320, -0.2869, -1.3829,  0.2734,  0.1885,2546.2522,338.5374, 13.6627, 15.9653, -1.0852,652.7889, 26.0378,1168.4542, 38.9894,1622.0684, 52.2874,2154.0901, 78.8756,2440.2559,106.3015,2912.3285,150.8310,3468.8344,221.5852,4491.3902,310.4030,6706.4072,443.1140,10926.7033,620.5240,2462.7921, 71.7445,2169.4405, 63.3664, 25.0000,  0.9592,  0.0000,  1.0547,  0.0000,  1.0000,1807.0000
1808.0000,  0.0011,  0.0004,176.0000,  0.0000,2426.0000,365.0000,1863.1669,2425.7498,364.6403,2425.0283,364.0442,2425.7241,364.6204,  0.2182,  0.2380, 10.8903, 11.6816,  2.0074,  1.2496,  0.9295,  1.3404,2425.7182,364.6137,1455.5594, 83.5085, 10.8957, 11.9835,  0.9657,-52.1760, -9.6175,-55.9672, -0.0005, -0.0010, 10.9020, 11.9911,  0.9658,     nan,     nan,     nan,     nan,2425.7113,364.6065, 10.9226, 11.7047,  2.0148,516.4250, 26.0399,858.1189, 38.9918,1138.1229, 52.2901,1441.3408, 78.8783,1577.6093,106.4190,1802.1761,150.5822,2439.0181,221.6416,3593.0055,310.3224,5776.2751,443.0858,9521.0202,620.4434,1538.2179, 62.4028,1564.2516, 63.2458, 25.0000,  0.9594,  0.0000,  1.0555,  0.0000,  0.0000,1808.0000
1809.0000,  0.0025,  0.0004,177.0000,  0.0000,     nan,     nan,     nan,1050.8362,370.4881,1050.0459,370.0208,1050.8362,370.4870,  0.0239,  0.0251, 11.4867, 12.3708,  0.7863,  0.1370,  0.1007,  0.1475,1050.8362,370.4870,14500.8254, 86.4499, 10.9087, 11.4515,  0.9299, -5.9201, -0.4052, -6.3758, -0.0005, -0.0007, 10.9153, 11.4589,  0.9296, -0.3346, -0.2873,  0.1517,  0.0523,1050.8361,370.4869, 11.4941, 12.3756,  0.7868,4794.1890, 26.0150,8293.1514, 38.9996,11152.8721, 52.2997,14110.3818, 78.8875,15264.2187,106.3015,15900.2900,150.6652,16370.5914,221.4723,16678.9869,310.3224,17114.8852,443.1140,17409.9901,620.5643,15361.5152, 64.7576,14906.4710, 62.7424,     nan,  0.9600,  0.0000,  1.0591,  0.0000,  0.0000,1809.0000
1810.0000,  0.0025,  0.0004,177.0000,  0.0000,1043.0000,394.0000,2130.1330,1043.2503,394.1466,1043.0261,394.0211,1043.2765,394.1795,  0.1764,  0.1869, 14.3499, 15.4840,  1.0988,  1.1145,  0.8209,  1.2026,1043.2579,394.1450,2488.7095, 96.6454, 10.9098, 11.4515,  0.9307,-53.8565, -4.1238,-58.1127, -0.0005, -0.0007, 10.9164, 11.4589,  0.9304, -0.1033,  0.0455,  0.2296,  0.2188,1043.2387,394.1085, 14.3723, 15.5731,  1.0945,682.3626, 26.0154,1243.5594, 39.0171,1722.6676, 52.3200,2295.2859, 78.9071,2564.1302,106.5364,2842.1512,150.7481,2950.2255,221.5852,3352.1953,310.2015,4017.0876,443.2550,5522.5718,620.4837,2640.5590, 72.5084,2273.3408, 62.7430, 25.0000,  0.9599,  0.0000,  1.0591,  0.0000,  1.0000,1810.0000
1811.0000,  0.0027,  0.0003,179.0000,  0.0000,     nan,     nan,     nan,848.7634,304.9442,848.0500,304.0619,848.7641,304.9398,  0.0037,  0.0040,  9.8189, 10.4993,  1.0167,  0.0199,  0.0146,  0.0213,848.7640,304.9407,78626.6563, 79.6713, 10.9488, 11.4678,  0.8498, -0.7927, -0.0821, -0.8476, -0.0005, -0.0007, 10.9550, 11.4747,  0.8496,     nan,     nan,     nan,     nan,848.7638,304.9416,  9.8286, 10.5076,  1.0177,29183.2949, 25.9521,49415.4961, 39.0335,64358.9648, 52.3393,78552.8594, 78.9257,84453.3519,106.3015,90240.0845,150.4992,96468.1724,221.5288,98524.8345,310.1209,100227.3465,442.9729,102071.2911,620.2217,83282.1533, 59.6718,87813.5955, 62.8155,     nan,  0.9599,  0.0000,  1.0587,  0.0000,  0.0000,1811.0000
1812.0000,  0.0027,  0.0003,179.0000,  0.0000,     nan,     nan,     nan,864.5645,330.9047,864.0280,330.0572,864.5653,330.9047,  0.0081,  0.0073, 15.7487, 12.3161, -0.0369,  0.0533,  0.0333,  0.0417,864.5681,330.9055,55270.4455, 93.5446, 10.9448, 11.4659,  0.8599, -2.4934,  0.0058, -1.9499, -0.0005, -0.0007, 10.9509, 11.4728,  0.8597,  0.8835, -0.4050,  0.0128,  0.1739,864.5713,330.9065, 15.7662, 12.3248, -0.0350,16013.5312, 25.9838,28592.1543, 39.0076,39554.4336, 52.3093,51971.1094, 78.8968,57093.1732,106.6536,61571.8677,150.7481,64334.7463,221.3594,65436.4677,310.1209,67223.1436,443.1422,68766.0882,620.3829,58545.1008, 70.0650,52181.8166, 62.7999,     nan,  0.9599,  0.0000,  1.0588,  0.0000,  1.0000,1812.0000
1813.0000,  0.0026,  0.0003,179.0000,  0.0000,869.0000,310.0000,4351.9290,869.9928,309.1493,869.9869,309.0093,870.0423,309.0412,  0.1078,  0.0930, 16.6497, 12.2493,  1.6183,  0.6494,  0.3964,  0.4778,870.0356,309.1013,4841.7387, 94.4205, 10.9442, 11.4651,  0.8587,-30.6576, -2.9797,-22.5550, -0.0005, -0.0007, 10.9502, 11.4720,  0.8586,  0.8066,  0.2752,  0.1330,  0.1961,870.0288,309.1616, 16.6326, 12.2111,  1.6429,1320.0258, 25.8550,2457.4478, 39.0541,3462.1479, 52.3632,4514.9946, 78.9488,4950.5436,105.2378,5324.1968,150.0000,5918.9203,221.0769,7119.8737,310.1612,8877.5128,442.7753,10623.8171,620.1411,5120.4806, 70.6092,4515.4521, 62.8127,     nan,  0.9600,  0.0000,  1.0588,  0.0000,  1.0000,1813.0000
1814.0000,  0.0027,  0.0004,179.0000,  0.0000,856.0000,374.0000,3552.5827,856.4746,374.2902,856.0094,374.0136,856.4771,374.2886,  0.0972,  0.1078, 11.0196, 12.6065,  2.1334,  0.5549,  0.4265,  0.6349,856.4703,374.2819,3389.3389, 85.3421, 10.9455, 11.4674,  0.8633,-23.6798, -4.5845,-27.0898, -0.0005, -0.0007, 10.9516, 11.4743,  0.8631, -4.5657, 10.7996,  0.7074,  0.0471,856.4637,374.2756, 11.0289, 12.6173,  2.1315,1146.9193, 26.0415,1958.7908, 38.9842,2616.4763, 52.2812,3313.5928, 78.8697,3645.1746,106.7708,3941.9575,150.8310,4205.0275,221.7544,4631.0657,310.3627,5650.7749,443.0858,7288.6337,620.4837,3590.0116, 63.9189,3533.4272, 62.7895, 25.0000,  0.9598,  0.0000,  1.0587,  0.0000,  0.0000,1814.0000
1815.0000,  0.0026,  0.0004,179.0000,  0.0000,866.0000,410.0000,1970.0049,866.1657,410.4109,866.0396,410.0068,866.1661,410.4035,  0.1957,  0.1886, 12.6505, 11.1113, -1.0524,  1.1604,  0.7720,  1.0192,866.1737,410.4027,1878.1199, 86.1390, 10.9427, 11.4667,  0.8724,-49.9787,  4.1578,-43.8977, -0.0005, -0.0007, 10.9488, 11.4735,  0.8723,  1.0459, -1.9482,  1.3059,  0.0482,866.1813,410.4018, 12.6571, 11.1253, -1.0470,618.1802, 26.0160,1075.9744, 39.0034,1462.9261, 52.3042,1806.5709, 78.8919,1904.8494,106.3015,1988.3874,150.5822,1799.7301,221.4159,2200.0120,310.2015,2633.4065,443.1140,2891.4060,620.5038,1989.3528, 64.5169,1928.3814, 62.7852, 25.0000,  0.9597,  0.0000,  1.0587,  0.0000,  0.0000,1815.0000
1816.0000,  0.0027,  0.0004,179.0000,  0.0000,849.0000,390.0000,864.2099,848.2389,390.9007,848.0401,390.9321,848.3025,391.0215,  0.8540,  0.7559, 31.1578, 21.4902, -0.0750,  3.8230,  2.2451,  2.6368,848.3069,391.0178,2078.4255,127.5090, 10.9468, 11.4688,  0.8627,-243.7327,  0.5866,-168.1082, -0.0005, -0.0007, 10.9530, 11.4757,  0.8625,  0.3496, -0.0591,  0.1533,  0.5440,848.3108,391.0139, 31.1930, 21.4861, -0.0642,341.4186, 25.9300,698.5931, 39.0250,1036.2474, 52.3295,1634.6681, 78.9163,1938.5077,106.5364,2062.5309,150.5822,2138.8198,221.4723,2520.2528,309.8387,2590.3611,443.0293,4258.3136,620.3426,2200.9394, 95.4773,1339.3350, 62.7991, 25.0000,  0.9598,  0.0000,  1.0587,  0.0000,  1.0000,1816.0000
1817.0000,  0.0008,  0.0004,180.0000,  0.0000,     nan,     nan,     nan,2761.9171,368.6143,2761.0494,368.0307,2761.9122,368.6191,  0.0284,  0.0313, 14.4081, 15.7553, -1.5546,  0.1810,  0.1346,  0.1979,2761.9154,368.6158,15447.3404, 97.0369, 10.9590, 12.2995,  0.8529, -8.7827,  0.9476, -9.6039, -0.0006, -0.0011, 10.9650, 12.3066,  0.8531, -0.0009, -0.7983,  0.0418,  0.1995,2761.9188,368.6125, 14.4165, 15.7606, -1.5554,4189.6865, 25.9796,7599.5225, 39.0125,10702.5322, 52.3150,14317.2764, 78.9023,15738.7599,106.4190,16722.9860,150.7481,17174.2692,221.5288,17275.2315,310.1209,17199.2541,443.1140,17527.7449,620.4232,16269.9099, 72.2692,14190.8598, 63.6062,     nan,  0.9587,  0.0000,  1.0530,  0.0000,  1.0000,1817.0000
1818.0000,  0.0008,  0.0004,180.0000,  0.0000,2744.0000,375.0000,5000.8679,2744.2840,374.8903,2744.0346,374.0530,2744.2825,374.8791,  0.0696,  0.0788, 10.6763, 11.9961,  1.2928,  0.3955,  0.2984,  0.4444,2744.2830,374.8798,4537.9822, 84.0483, 10.9561, 12.2795,  0.8599,-16.6194, -2.0124,-18.6738, -0.0006, -0.0011, 10.9620, 12.2865,  0.8601,     nan,     nan,     nan,     nan,2744.2831,374.8806, 10.6903, 12.0072,  1.2946,1558.6315, 25.9932,2670.4443, 39.0225,3570.8682, 52.3264,4431.2095, 78.9133,4778.6782,106.4190,5072.5906,150.7481,5240.5852,221.5288,5511.3096,310.2015,5219.6695,443.3114,4950.9797,620.3426,4781.8747, 62.6252,4864.3226, 63.5850, 25.0000,  0.9587,  0.0000,  1.0532,  0.0000,  0.0000,1818.0000
1819.0000,  0.0017,  0.0003,181.0000,  0.0000,1800.0000,297.0000,9262.1503,1799.6935,297.3530,1799.0323,297.0156,1799.6940,297.3920,  0.0372,  0.0414, 11.0237, 13.8542,  0.7504,  0.2113,  0.1678,  0.2655,1799.6915,297.4072,9186.9770, 88.0371, 10.8449, 11.6067,  1.0404, -9.3001, -0.6331,-11.6880, -0.0004, -0.0008, 10.8512, 11.6135,  1.0402,  1.8224,  0.8050,  0.1465,  0.0815,1799.6890,297.4255, 11.0378, 13.9634,  0.7473,3014.0237, 26.0429,5155.6792, 38.9868,6879.1890, 52.2842,8821.9365, 78.8725,10122.4764,106.5364,11741.2646,150.7481,12136.8625,221.7544,12554.7143,310.4835,13893.0665,443.1140,15421.7765,620.4232,9746.5246, 66.0434,9324.7460, 62.8350,     nan,  0.9602,  0.0000,  1.0585,  0.0000,  0.0000,1819.0000
1820.0000,  0.0017,  0.0004,181.0000,  0.0000,1795.0000,375.0000,7328.7484,1795.2402,375.0773,1795.0151,375.0096,1795.2442,375.0748,  0.0506,  0.0504, 11.7085, 10.8418,  1.3270,  0.2962,  0.2029,  0.2743,1795.2449,375.0765,6629.0488, 83.8444, 10.8503, 11.5971,  1.0447,-12.4165, -1.4073,-11.4974, -0.0004, -0.0008, 10.8565, 11.6038,  1.0445,  8.7361,  3.1393,  4.1260,  0.0042,1795.2457,375.0781, 11.7148, 10.8469,  1.3302,2261.1814, 25.9630,3919.1091, 39.0315,5241.8477, 52.3369,6510.1978, 78.9235,6911.8076,106.4190,7184.0212,150.4992,7344.8253,221.6416,7422.8863,310.2015,8461.7374,443.1422,10166.3594,620.2419,7018.3092, 62.7683,7028.5688, 62.8308,     nan,  0.9601,  0.0000,  1.0585,  0.0000,  0.0000,1820.0000
1821.0000,  0.0018,  0.0003,181.0000,  0.0000,1760.0000,338.0000,4655.9559,1759.5365,337.8542,1759.0242,337.0574,1759.5272,337.8472,  0.0776,  0.0800, 11.2150, 10.9808,  1.0816,  0.4449,  0.3128,  0.4356,1759.5292,337.8472,4199.9994, 83.3032, 10.8479, 11.5862,  1.0421,-18.5299, -1.7871,-18.1430, -0.0004, -0.0008, 10.8541, 11.5929,  1.0418,     nan,     nan,     nan,     nan,1759.5310,337.8472, 11.2188, 10.9869,  1.0776,1460.8301, 26.0109,2510.8708, 39.0010,3342.2393, 52.3014,4116.9292, 78.8892,4448.1307,106.4190,4686.8946,150.6652,4712.6865,221.2465,4879.8442,310.2418,5917.9833,443.1704,7878.8077,620.5240,4447.1139, 62.3700,4486.7520, 62.8155, 25.0000,  0.9601,  0.0000,  1.0586,  0.0000,  0.0000,1821.0000
1822.0000,  0.0017,  0.0003,181.0000,  0.0000,1794.0000,340.0000,2614.9818,1794.1969,340.4031,1793.9997,339.9718,1794.2035,340.3976,  0.1391,  0.1468, 12.8602, 13.2656,  1.3724,  0.8560,  0.6182,  0.8830,1794.1963,340.3983,2714.3248, 90.3396, 10.8479, 11.6000,  1.0427,-38.6673, -4.1265,-39.8860, -0.0004, -0.0008, 10.8542, 11.6068,  1.0425,  0.1331,  0.2532,  0.3653,  0.1192,1794.1889,340.3992, 12.8649, 13.2772,  1.3731,844.1461, 26.0271,1464.2552, 38.9995,2005.4993, 52.2995,2598.2544, 78.8873,2850.8575,106.1838,3085.9383,150.6652,3266.3128,221.4723,3916.0422,310.2821,4861.1679,443.0858,6338.8436,620.4434,2873.9499, 67.6364,2671.3219, 62.8289, 25.0000,  0.9601,  0.0000,  1.0585,  0.0000,  0.0000,1822.0000
1823.0000,  0.0033,  0.0003,182.0000,  0.0000,     nan,     nan,     nan,208.9046,345.8796,208.0159,345.0507,208.9082,345.8678,  0.1179,  0.0811, 26.5606, 12.5211,  3.6293,  0.7036,  0.3483,  0.3317,208.9007,345.8682,8000.5762,105.9675, 11.1404, 11.6836,  0.5128,-37.2788, -5.0939,-17.5739, -0.0007, -0.0005, 11.1464, 11.6909,  0.5126,  0.8812,  0.3868,  0.0465,  0.3905,208.8923,345.8693, 26.4613, 12.5229,  3.6258,1763.9885, 25.9417,3377.9407, 39.0450,4939.9385, 52.3525,7011.2681, 78.9385,7857.3460,105.7119,8391.1296,150.4992,8952.6185,221.6416,9772.1284,310.1209,11974.5349,442.9447,15698.8977,620.2217,8441.0656, 79.0558,6431.7341, 63.1943, 25.0000,  0.9588,  0.0000,  1.0560,  0.0000,  1.0000,1823.0000
1824.0000,  0.0033,  0.0004,182.0000,  0.0000,172.0000,380.0000,5728.6272,172.2620,380.1572,172.0036,380.0092,172.2695,380.1571,  0.0662,  0.0695, 13.8242, 14.8824, -0.2227,  0.4121,  0.3024,  0.4436,172.2689,380.1562,6369.0929, 94.9275, 11.1518, 11.7069,  0.4950,-19.5591,  0.3151,-21.0561, -0.0008, -0.0005, 11.1575, 11.7143,  0.4947, -0.1098, -0.3594,  0.1111,  0.1740,172.2683,380.1556, 13.8336, 14.8894, -0.2228,1803.8267, 26.0071,3256.6804, 39.0207,4464.5322, 52.3242,5964.6040, 78.9112,6615.7974,106.5364,7126.3628,150.8310,7483.8921,221.5852,7859.5120,310.2015,9444.9323,443.2550,11601.2860,620.4232,6726.2868, 70.8884,5982.1988, 63.2141, 25.0000,  0.9586,  0.0000,  1.0558,  0.0000,  1.0000,1824.0000
1825.0000,  0.0033,  0.0004,182.0000,  0.0000,223.0000,369.0000,4464.8027,222.9034,368.8892,222.0198,368.0442,222.8968,368.8897,  0.0807,  0.0903, 11.0083, 13.1524,  0.9692,  0.4534,  0.3516,  0.5417,222.8961,368.8871,4215.1489, 86.8090, 11.1328, 11.6779,  0.5275,-19.6805, -1.7327,-23.5138, -0.0007, -0.0005, 11.1388, 11.6852,  0.5273, -1.4697,  0.8259,  0.5702,  0.0484,222.8955,368.8843, 11.0238, 13.1655,  0.9704,1355.0220, 25.9377,2391.4048, 39.0462,3239.9685, 52.3539,4054.7478, 78.9399,4401.9450,105.7119,4792.4270,150.2498,5037.5078,221.5288,5978.7655,310.0403,7484.6864,442.9729,9991.6051,620.2016,4454.3015, 64.8655,4344.1545, 63.1789, 25.0000,  0.9587,  0.0000,  1.0561,  0.0000,  0.0000,1825.0000
1826.0000,  0.0033,  0.0004,182.0000,  0.0000,201.0000,391.0000,2831.6938,200.6994,391.0420,200.0548,390.9934,200.6801,391.0438,  0.1259,  0.1343, 10.4414, 11.1327,  0.7692,  0.6939,  0.5079,  0.7399,200.6836,391.0428,2473.7430, 82.2008, 11.1393, 11.6919,  0.5172,-28.5205, -2.1012,-30.4087, -0.0007, -0.0005, 11.1452, 11.6992,  0.5170,     nan,     nan,     nan,     nan,200.6869,391.0421, 10.4508, 11.1368,  0.7712,878.4219, 25.9487,1493.9952, 39.0220,1978.6542, 52.3261,2461.0342, 78.9130,2660.4103,106.5364,2839.9512,150.6652,2996.2738,221.4723,3363.1273,310.0000,4324.2702,443.1704,7039.4209,620.3426,2612.9555, 61.3958,2695.8745, 63.1886, 25.0000,  0.9586,  0.0000,  1.0559,  0.0000,  0.0000,1826.0000
1827.0000,  0.0024,  0.0004,183.0000,  0.0000,     nan,     nan,     nan,1099.2938,375.3395,1099.0431,375.0107,1099.4867,375.2470,  0.1719,  0.1484, 11.2181, 11.6001,  0.2814,  0.7014,  0.5045,  0.7253,1099.3780,375.2977,2707.6068, 84.6485, 10.9010, 11.4512,  0.9450,-29.6875, -0.7448,-30.6983, -0.0004, -0.0007, 10.9075, 11.4585,  0.9445, -0.1258,  0.8634,  1.6744,  0.0238,1099.2652,375.3517, 11.3637, 11.7162,  0.1831,943.9981, 26.0361,1577.4323, 38.9894,2091.7915, 52.2875,2699.0991, 78.8757,2966.2324,106.5364,3292.5183,150.8310,3327.5827,221.6980,3574.2415,310.3627,4366.0787,443.1140,5707.3293,620.5038,2884.3765, 63.7639,2852.4245, 62.7302, 25.0000,  0.9600,  0.0000,  1.0591,  0.0000,  0.0000,1827.0000
1828.0000,  0.0024,  0.0004,183.0000,  0.0000,     nan,     nan,     nan,1090.6741,382.6139,1090.9675,382.0292,1091.1891,382.0893,  0.4598,  0.4547, 20.1111, 18.7041, -4.5982,  1.3865,  0.9717,  1.2895,1091.0834,382.2191,3156.5228,108.8058, 10.9023, 11.4511,  0.9435,-75.4278, 17.2459,-70.1509, -0.0004, -0.0007, 10.9088, 11.4584,  0.9430,  0.1922, -1.0843,  0.1210,  0.3462,1090.9437,382.3770, 19.1403, 17.9636, -3.8440,739.2291, 25.9603,1331.4604, 39.0384,1879.2910, 52.3448,2697.3623, 78.9311,3156.6868,106.3015,3450.7890,150.5822,3615.1984,221.5288,3803.4271,310.0806,4428.7394,442.9729,6302.0751,620.1814,3279.5149, 79.9535,2512.3918, 62.7416, 25.0000,  0.9600,  0.0000,  1.0591,  0.0000,  1.0000,1828.0000
1829.0000,  0.0031,  0.0004,184.0000,  0.0000,     nan,     nan,     nan,419.4181,379.1011,419.0121,379.0074,419.4190,379.1053,  0.0129,  0.0116, 17.7237, 14.4842,  1.5122,  0.0882,  0.0566,  0.0721,419.4168,379.1039,40223.0859,100.1107, 11.0623, 11.5859,  0.6534, -4.4161, -0.3768, -3.6089, -0.0006, -0.0006, 11.0682, 11.5929,  0.6533,  0.4403,  0.2082,  0.0125,  0.2641,419.4146,379.1025, 17.7336, 14.4915,  1.5115,10362.2412, 25.9894,18932.6016, 39.0079,26950.3203, 52.3097,36736.8359, 78.8971,40665.3447,106.6536,43202.8208,150.7481,44886.7997,221.3594,45872.5272,310.0806,47192.1573,443.1140,47859.7369,620.4031,42533.2751, 74.8547,35341.7488, 63.0199,     nan,  0.9591,  0.0000,  1.0571,  0.0000,  1.0000,1829.0000
1830.0000,  0.0031,  0.0004,184.0000,  0.0000,     nan,     nan,     nan,437.2790,379.6565,437.0264,379.0508,437.2659,379.6579,  0.0405,  0.0406, 11.3798, 10.8887,  1.0456,  0.2311,  0.1605,  0.2211,437.2627,379.6585,8219.8110, 83.4460, 11.0565, 11.5788,  0.6638, -9.6402, -0.8858, -9.2241, -0.0006, -0.0006, 11.0624, 11.5857,  0.6637,     nan,     nan,     nan,     nan,437.2594,379.6593, 11.3931, 10.9006,  1.0470,2888.3752, 26.0378,4906.7441, 38.9972,6463.2578, 52.2965,8129.4561, 78.8844,8918.0591,106.4190,9484.2026,150.6652,10072.8773,221.5852,10832.7279,310.2821,11466.7244,443.0858,12211.3897,620.3426,8695.1724, 62.4175,8805.2459, 63.0050,     nan,  0.9592,  0.0000,  1.0572,  0.0000,  0.0000,1830.0000
1831.0000,  0.0031,  0.0004,184.0000,  0.0000,394.0000,381.0000,2606.0282,393.3692,381.4101,393.0438,381.0107,393.4011,381.4065,  0.1542,  0.1559, 11.8252, 10.7114,  0.6734,  0.9262,  0.6244,  0.8389,393.3853,381.4132,2145.4056, 84.0164, 11.0710, 11.5971,  0.6384,-38.9071, -2.2156,-35.2423, -0.0006, -0.0006, 11.0766, 11.6039,  0.6384,     nan,     nan,     nan,     nan,393.3690,381.4199, 11.8607, 10.7234,  0.6718,753.0004, 26.0465,1266.7440, 38.9755,1695.8759, 52.2708,2099.5889, 78.8596,2332.0507,106.6536,2521.0328,151.1622,2919.0696,221.9234,3912.7794,310.4030,5633.3715,443.2832,6594.3023,620.3628,2270.0879, 62.8612,2282.9858, 63.0302, 25.0000,  0.9591,  0.0000,  1.0570,  0.0000,  0.0000,1831.0000
